note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword
65de07b5000000000b01b997,normal,半框眼镜是码农的____,💤💤💤,,1709049781000,1709049782000,633ef283000000001801ee00,冬煦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3179lak61k46g5opuua1m3rg0skaa43g,1千+,10+,1千+,10+,,"http://sns-webpic-qc.xhscdn.com/202412101331/25fe32c69eeb96c9c9c29cce21be08c2/1040g00830vmeq9e5m65g5opuua1m3rg00hetuq8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/83b718b2db70a20acaf49fdd84276579/1040g00830vmeq9e5m6505opuua1m3rg004e8muo!nd_dft_wlteh_jpg_3",,1733808702638,https://www.xiaohongshu.com/explore/65de07b5000000000b01b997?xsec_token=ABroD4wkA_G6ocNOlTqGzBJawIXBgJbIxnO8tC7KSK3ag=&xsec_source=pc_search,程序员
66890d2f0000000005007e15,normal,中日美码农的几种GitHub头像,"就是大概这么个感觉，完全没有根据，纯属虚构[扯脸H]
(注释)
SI: System Integration 系统集成
SE: System Engineer 系统工程师
	
#程序员[话题]# #程序媛[话题]# #码农[话题]# #画画的日常[话题]# #漫画[话题]# #卡通[话题]# #东京[话题]#",,1720257839000,1720257840000,5e9fe6b70000000001005dea,陆小P,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315r6q0rl2o005nkvsqrg8nfakam4q3g,1千+,10+,10+,10+,,"http://sns-webpic-qc.xhscdn.com/202412101331/6ca4843f955d6fd4c7a40bbb4b2e8e3e/1040g2sg314th39g4ha705nkvsqrg8nfaudmll6g!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/934e0fd388a0a569a5c1bc7ce6175771/1040g2sg314th39g4ha7g5nkvsqrg8nfa7djjhjo!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/33e12abcd15ac8e89023ae323c3ec3e2/1040g2sg314th39g4ha805nkvsqrg8nfad6g9q5o!nd_dft_wlteh_jpg_3","程序员,程序媛,码农,画画的日常,漫画,卡通,东京",1733808702639,https://www.xiaohongshu.com/explore/66890d2f0000000005007e15?xsec_token=ABi2Hp9fKDBVwPc__aLUQUDv0IPBfRMraCANP0m_Wco1s=&xsec_source=pc_search,程序员
672c8dcf000000003c01c673,normal,只有程序猿一眼懂的梗图，😂笑出猪叫声❗,"程序员的口号：
[点赞R]这代码刚刚稳如狗，现在莫名其妙嗨起来了?
[点赞R]“写代码就像和电脑玩‘你画我猜’，
我画的是‘Hello World’，
它给我整出个‘Hello Universe’，
这跨界跨得也太远了吧？
[举手R]记忆力简直是个谜，昨天才写的代码，今天就问，这是啥玩意，我啥时候写了……
#程序员[话题]# #程序员日常[话题]# #没想到你是这样的程序员[话题]# #程序媛[话题]# #程序员梗图[话题]# #程序员职业生活大赏[话题]# #程序员日记[话题]# #这一天天会笑死在小红书[话题]# #编程[话题]# #搞笑日常[话题]#",,1730973135000,1730973135000,65f5123d000000000b030a4e,柚子🍊,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318atf85fju6g5pfl28uiu2iepfpvvg8,1千+,10+,10+,10+,,"http://sns-webpic-qc.xhscdn.com/202412101331/b0eb34147d36696cc7879f5be3a711ba/1040g2sg319t6hnfdn2dg5pfl28uiu2ie9l4ogj0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/fd4a79ed38e27731ab3a80036e01a2e3/1040g2sg319t6hnfdn2d05pfl28uiu2iegm5fmt0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/547c0a4c8ed76f39301a06fa2498ba67/1040g2sg319t6hnfdn2cg5pfl28uiu2ieul97o30!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/841e688a8a46f4bfe86044bd7a6fb6db/1040g2sg319t6hnfdn2bg5pfl28uiu2iebp2id3g!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/7df176e2434d19f3eb6d0df73c18e841/1040g2sg319t6hnfdn2805pfl28uiu2ieog9avr8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/c85b49e601e32c0e46a34d2557b1833d/1040g2sg319t6hnfdn29g5pfl28uiu2ie7b9vhfo!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/e2238a44b45bf77db89ce86003793cbd/1040g2sg319t6hnfdn2c05pfl28uiu2ier0erof0!nd_dft_wlteh_jpg_3","程序员,程序员日常,没想到你是这样的程序员,程序媛,程序员梗图,程序员职业生活大赏,程序员日记,这一天天会笑死在小红书,编程,搞笑日常",1733808702641,https://www.xiaohongshu.com/explore/672c8dcf000000003c01c673?xsec_token=ABhAbKsicssK7iOh0uIoNWkK7y73c50bdytpukLMDoDek=&xsec_source=pc_search,程序员
66ada7fa000000002701f63a,normal,男朋友凌晨一点突然…,"男朋友凌晨一点突然：我想到代码bug在哪了
日常九点多下班后继续在家干活，干到晚上快十二点才睡觉，然后凌晨一点垂死病中惊坐起：我想到bug在哪了！立马爬起来改代码[黑薯问号R][黑薯问号R][黑薯问号R]
🤦程序员压力还是蛮大的
#打工人[话题]# #算法工程师[话题]# #大厂[话题]# #大厂情侣[话题]#",,1722656762000,1722736503000,5b71324850dd880001937657,苏苏（大厂打工人版,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31618nlak1c004adekip4gtinslmp3r8,1千+,10+,10+,1千+,,http://sns-webpic-qc.xhscdn.com/202412101331/d97dd9f3b8284278d5cd52ed58e18e9d/1040g00831618mepbhc104adekip4gtin9knggqo!nd_dft_wlteh_jpg_3,"打工人,算法工程师,大厂,大厂情侣",1733808702642,https://www.xiaohongshu.com/explore/66ada7fa000000002701f63a?xsec_token=AB8t2NC2rI7iiVFkNLFqdtr7dpIzvKMnYPXK6Yy6xOObI=&xsec_source=pc_search,程序员
6502c220000000001302f0b5,normal,我的程序员男友,"哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑死我了哈哈哈哈哈哈哈我笑死了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
加了个后续：今天上班睡觉但写了六千行代码
#狮子座[话题]# #聊天记录[话题]# #程序员男友[话题]# #程序员[话题]# #狮子座男友[话题]# #程序员男朋友[话题]# #恋爱日常[话题]#",,1694679584000,1695029576000,5e683ea30000000001008040,杜花苓子,https://sns-avatar-qc.xhscdn.com/avatar/5f8263e8a820450001326a41.jpg,1千+,10+,10+,10+,,"http://sns-webpic-qc.xhscdn.com/202412101331/b1e78756c30247e29bd0ccc393c441f7/1040g00830p0ce45f446g5nj87qhg9020v4jn71o!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/29d70c2920c08c7985461af72d88eb6e/1040g00830p5jai3nk46g5nj87qhg9020u39k4o8!nd_dft_wgth_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/fc3443e3493c1365694bfabaf1804505/1040g00830p0hjnti3s605nj87qhg9020pplvd60!nd_dft_wlteh_jpg_3","狮子座,聊天记录,程序员男友,程序员,狮子座男友,程序员男朋友,恋爱日常",1733808702644,https://www.xiaohongshu.com/explore/6502c220000000001302f0b5?xsec_token=ABsgRTtSDNgnNeLx8sbI39bAEIvIUWHxFKXdnU8MfKR4I=&xsec_source=pc_search,程序员
6537c5f10000000023039ff0,normal,1024程序员节快乐咯,#1024程序员节[话题]# #我的日常[话题]# #没想到你是这样的程序员[话题]# #PLOG[话题]# #侧脸[话题]# 程序员节快乐！来点日常[暗中观察R],,1698153969000,1698157442000,5f09d4a800000000010076a1,超级小華,https://sns-avatar-qc.xhscdn.com/avatar/606b33b7808d43f7c753fd2f.jpg,1千+,10+,10+,10+,,"http://sns-webpic-qc.xhscdn.com/202412101331/e695e4a045f76543e437789eabb9508d/1040g00830qk54v51gc2g5no9qik08tl1opuiuco!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/11fabf296d26981dfad30111029f1a4b/1040g00830qk54v51gc005no9qik08tl10d4qrj8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/0c31b4d07743adc3a28e7ee4ada19e52/1040g00830qk54v51gc0g5no9qik08tl1r2tqeg0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/34d7a16a4708808b77456b2b86fd1332/1040g00830qk54v51gc105no9qik08tl1op8dmdo!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/00876302afebbdecf0f59efd0d6878e6/1040g00830qk54v51gc1g5no9qik08tl1k487lp0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/b6be8e6b96e18dc1dca5f8877d3acaad/1040g00830qk54v51gc205no9qik08tl1ncuhhmg!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/9e940a0af77e13656afbc1f9fb7447c5/1040g00830qk54v51gc3g5no9qik08tl1hm80l98!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/9e4010745713f741fb131251be0888b3/1040g00830qk54v51gc405no9qik08tl13h6h1e0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/c0ed3d2d490283c482118739873c98fe/1040g00830qk54v51gc4g5no9qik08tl10am09o8!nd_dft_wlteh_jpg_3","1024程序员节,我的日常,没想到你是这样的程序员,PLOG,侧脸",1733808702648,https://www.xiaohongshu.com/explore/6537c5f10000000023039ff0?xsec_token=ABCkoKrrZEp6UtaYWIKjs3PmVZWvPqgLNdbb3X-6qR-L0=&xsec_source=pc_search,程序员
660be1a1000000001a01312e,normal,清华硕士，程序员，被裁了！,"最近部门裁员很厉害，坐我前面的top2硕士被裁了，他是和我们经常合作研发。
被裁的也有31岁的产品经理，在深圳买了房。
还有个几乎每天加班到晚上12点，在同事口碑很好的研发也被毕业了，有点意想不到。
都给了n+1+1，有一个月缓冲时间，可以活水或离职。
侥幸躲过裁员，上班却上得有点茫然恍惚，对自己的未来有点不知所措了#职场[话题]# #离职[话题]# #大厂[话题]# #离职的原因[话题]# #字节[话题]# #互联网大厂[话题]# #中年失业[话题]# #打工人日常[话题]#",,1712054689000,1712054690000,640bc3490000000010028990,某厂小研发,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3112bv19d6c305p0bod4k52cgqfl6ir8,1千+,1千+,1千+,10+,,"http://sns-webpic-qc.xhscdn.com/202412101331/b4ba7ebb7f86bf6b238384d8b97d9d93/1040g2sg31139h64a6o605p0bod4k52cgner77qg!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/3f3f5d5e5a62829b0a279c23e0f899c4/1040g2sg31139h64a6o505p0bod4k52cgdtmvtdg!nd_dft_wlteh_jpg_3","职场,离职,大厂,离职的原因,字节,互联网大厂,中年失业,打工人日常",1733808702649,https://www.xiaohongshu.com/explore/660be1a1000000001a01312e?xsec_token=ABxQYrbBfLMWZ1-Gt2lSe9USCdC5GTF5SQBFbIHxUV1EI=&xsec_source=pc_search,程序员
670bc76d000000001b03c2c5,normal,程序员为什么不能一次性写好,嘿哟，兄弟！你想想看，做设计那可真是一行写功能，十行防“刁民”呀，这难度简直跟登天似的，咱做设计的可太有体会了，这技能那叫一个艰难实属不易。来来来，快瞧瞧你这台老古董电脑，是不是该让它下岗啦？你看这码字都磕磕绊绊的，怪不得程序也总是写不好呢。听我的，赶紧去转转二手平台逛逛去。你不是心心念念那联想拯救者 Y7000P2024 好久了嘛，在转转上只需8.2K多就能拿下哟！跟新品比，能省下1.2K大洋呢。而且呀，最关键的是还有一年质保期，这可太让人放心啦。你要是有了它，那生活品质不得蹭蹭往上涨好几个度哇！用户体验会直线飙升。省下来的钱还能买个超酷的耳机，上班的时候你就可以安心码字工作，空闲了呢，又能尽情玩游戏，这生活，美翻了都。程序写起来那叫一个又快又顺心，再也不用担心延误工期啦，肯定能完美交差。这样晚上不加班的时候，我就能约你一起开黑，简直不要太爽……#程序员[话题]# #当代职场人[话题]# #转转[话题]# #电脑知识[话题]# #编程[话题]# #转转平台[话题]# #设计不雷同[话题]# #程序员日常[话题]#,,1729042788000,1729262380000,66b790aa000000001d020a45,桑叶,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318ek29oh0okg5plni2l7c2i5nsdgos8,1千+,10+,10+,1千+,,"http://sns-webpic-qc.xhscdn.com/202412101331/36eb5045690b2787c2be5e4125669742/1040g008318t6andm0s505plni2l7c2i501nd350!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/f0ad8444e3229a310d4fc0d929d8691f/1040g008318t6andm0s5g5plni2l7c2i55rn1r60!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/ef002dc48fc7ec31776e2aebb4af9938/1040g008318t6andm0s4g5plni2l7c2i5ubak55o!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/3ddf6c754c3069c13432702a926e4916/1040g008318t6andm0s1g5plni2l7c2i57t8cv80!nd_dft_wlteh_jpg_3","程序员,当代职场人,转转,电脑知识,编程,转转平台,设计不雷同,程序员日常",1733808702651,https://www.xiaohongshu.com/explore/670bc76d000000001b03c2c5?xsec_token=ABcmn1A6vTdAPHxbwZj0ktfd3XfqJTRlkyNiPUG6udmHs=&xsec_source=pc_search,程序员
6707ab24000000001a0214ff,normal,真不是打击计算机的小朋友，但是我真想说…,"作为有着五年多从业经验的老码农，如今转行成为量化分析师的我，来分享一下那些年走过的路，希望能为大家遮风挡雨！以下内容没有废话，赶紧收藏，期望能为你的学业发展奠定基础！实习至关重要！一个大厂实习能够在很大程度上弥补学历的不足，大二大三的时候就可以着手寻找了。
📌积极刷题，刷 LeetCode！无论是去大厂还是外企，算法必考。面试的时候，如果算法题没做出来，大概率就没戏了。
📌计算机基础涵盖操作系统、计算机网络、数据库。虽然计算机组成原理也很重要，但面试基本不考，把重点放在上述三门课上。
📒比赛
📌例如：ACM、蓝桥杯、阿里天池、数学建模。其中最重要的当属 ACM，想进大厂的同学大一就要开始准备 ACM 竞赛！
📒英语
📌大部分官方文档都是英文的，很多 BUG 的解决方法也是英文的。英语虽不是主攻方向，但辅助作用非常强大。
📒Github
📌如果你会使用 Github，那你就领先很多了！上面有海量的代码。国内访问 Github 不稳定，可以用国内平台 Gitee 作为替代。
📒八股文
📌面试的基础知识就是八股文。牛客上的面经也很重要，基本都是超高频考点。
📒考证书
📌学会考证提升自己。基础薄弱的可以先拿下中级系统集成项目管理工程师，跟着黑舟快马班学习课程，结合大量练习拿证更稳。我自己在转行前考了 CQF，补充了很多金融和数学知识，为我原本的工作履历开辟了新的局面。
📌Python
📌接私活的必备技能。在短时间内就能看到效果，还可以快速开发小游戏、做爬虫分析。CQF 的实操部分需要掌握 Python，对于码农来说你们是天生的量化人才。
📌C 语言
📌语言是编程之本，是学习编程语言的第一课！建议通过视频、看书、刷题或做项目的方式来学习。书籍推荐《C 语言程序设计现代方法》或者《C Primer plus 第 6 版》。
📌学会逛 Github、StackoverFlow 等技术论坛。抽出一上午的时间学习 markdown 语法，这是程序员写文档的必备技能，比 word 好用太多了。
📌尝试使用 Linux
📌可以在自己的电脑上安装双系统，想省事的话，直接在阿里云上买个学生服务器。平时我们接触最多的是 windows，但程序员开发时接触最多的是 Linux，很多项目网站都要部署在线上 Linux 服务器上。用过 Linux 你就会发现它简单、好用、快捷、省事，真香！
#计算机[话题]# #Python[话题]# #编程[话题]# #计算机专业[话题]# #经验分享[话题]# #程序员[话题]# #干货分享[话题]#",,1728555812000,1728555813000,66bf0600000000001d033cd9,小咪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316obr17q3k6g5plv0o07ef6p3qp8dc8,1千+,1千+,10+,10+,,http://sns-webpic-qc.xhscdn.com/202412101331/50f4d5d489aa000778acf0e0d1ae0671/1040g008318p5sb6ngs6g5plv0o07ef6pdh9qsj8!nd_dft_wlteh_jpg_3,"计算机,Python,编程,计算机专业,经验分享,程序员,干货分享",1733808702652,https://www.xiaohongshu.com/explore/6707ab24000000001a0214ff?xsec_token=ABUyhZ5QEVGOk3bMBItQvFtXbaeJcxmwI3ywpna9uXd5A=&xsec_source=pc_search,程序员
67454bf8000000000203be3c,normal,程序员的破防瞬间🙃🙃,"#程序员[话题]# #程序员职业生活大赏[话题]# #没想到你是这样的程序员[话题]# #我是我的优先级[话题]# #当代职场人[话题]# #生活记录[话题]#
自曝痛点，我先来
“新来的校招生比你便宜还比你好用”[笑哭R][笑哭R]
（bug已经攻击不到我的厚脸皮了哈哈哈）",,1732594680000,1732608738000,5f52eee80000000001001c89,毛球小王子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31amm2b3r7e6g5nqitrk0874976e6d6o,1千+,10+,1千+,1千+,上海,http://sns-webpic-qc.xhscdn.com/202412101331/10622fce67012ea4393e18a04a21f2d8/1040g2sg31alboj3fnedg5nqitrk08749kg0b658!nd_dft_wlteh_jpg_3,"程序员,程序员职业生活大赏,没想到你是这样的程序员,我是我的优先级,当代职场人,生活记录",1733808702654,https://www.xiaohongshu.com/explore/67454bf8000000000203be3c?xsec_token=AB2m71JTy9j64PmaH3VSyuTtyL0jE7UyZteDnXF030TJU=&xsec_source=pc_search,程序员
662f3140000000000401b436,normal,大学牲码农👩‍💻,"自己选的路哭着也要走完😭🫡
#日常[话题]# #女大学生[话题]# #码农[话题]# #躺平[话题]# #累[话题]# #学不动了[话题]#",,1714368832000,1714378643000,62c0cc93000000001902b6fb,Sally思涵,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31arftlja6q005om0pi9mddnrjncvr6o,1千+,10+,10+,10+,,"http://sns-webpic-qc.xhscdn.com/202412101331/87119a88aeb90d37f3fe6402d7a756e5/1040g0083125p01t04i005om0pi9mddnrtd296f8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/3e70da33d25100c87e4a0e4304dfe225/1040g0083125p01t04i0g5om0pi9mddnr8mp967o!nd_dft_wgth_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/cfed93f455d42f6d24dc1b47a8e7b078/1040g0083125p01t04i105om0pi9mddnr7b3vggo!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/961d0dcfa0bf4ae15c4c94122fd2b1f7/1040g0083125p01t04i1g5om0pi9mddnrujivn20!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/f395f983e70aff390c8063170b4772d3/1040g0083125p01t04i205om0pi9mddnroaafnng!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/8476f10a971c0020a77bcfa0db4accec/1040g0083125p01t04i2g5om0pi9mddnrbpt4gi8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/ed11310c745c060ada3e837c13dd149b/1040g0083125p01t04i305om0pi9mddnrfh9uel0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/c9006d21f7960f8ff7118ba5c2ce59a9/1040g0083125p01t04i3g5om0pi9mddnrlpiq5g8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/68c9df618b813678bd47ceb4badf6afa/1040g0083125p01t04i405om0pi9mddnrs4s2rmo!nd_dft_wgth_jpg_3","日常,女大学生,码农,躺平,累,学不动了",1733808702655,https://www.xiaohongshu.com/explore/662f3140000000000401b436?xsec_token=AB6F4lnRM3waPxtWKTFyAMyHvsKD_aCJZyoPNbZY1ojLg=&xsec_source=pc_search,程序员
66e640d00000000025030665,normal,湾区 | 00后meta程序员入职两个月plog,"不知不觉入职两个月啦[耶R]
上班时间真的过得好快啊！
[得意R]在大门口拍照了
Vr拿了
工作证拍了
Campus自行车骑了
甜点吃了（每天一个冰淇淋.... [得意R]）
	
还发了十几个diff[捂脸R]虽然每天很累但是真的觉得好充实，发现自己其实真的很喜欢这份工作！鳗鱼继续加油啊啊啊
	
最近看到好多24 25届的在找工作！祝大家都在秋招找到心仪的工作！！[赞R]
	
有需要refer的也可以找我 会尽最大努力帮忙的！
	
#湾区[话题]# #Ootd[话题]# #拍照[话题]# #程序员[话题]# #meta[话题]# #职场日常[话题]# #facebook[话题]#",,1726365904000,1726365904000,5aa4ce3511be101c2bb48cf7,曼羽不是鳗鱼！,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3188afn6uk40g4a38s473b37n138bml8,1千+,10+,10+,10+,,"http://sns-webpic-qc.xhscdn.com/202412101331/b43ed7ff4f7396fd10e7fe5c4e77efe5/1040g2sg317ohkrkdk6704a38s473b37nhidcelo!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/8bf7e21e20242d998b01ee1020e3aac8/1040g2sg317ohkrkdk67g4a38s473b37n1erkvc8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/08b770ece067f9108876300da541bd3a/1040g2sg317ohkrkdk6804a38s473b37nnv66rog!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/a26234698c3fa0936b57129a85701d18/1040g2sg317ohkrkdk68g4a38s473b37nejc9iq0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/e42c7b331b3c1c3b0f08b8ea3366a3fd/1040g2sg317ohkrkdk6904a38s473b37nnrkacao!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/4b7ec33070546f4e5123cb02f7c0185c/1040g2sg317ohkrkdk69g4a38s473b37nquvdr7o!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/b4d317d425eed258988388f2ec9ab3dd/1040g2sg317ohkrkdk6a04a38s473b37nk414108!nd_dft_wgth_jpg_3","湾区,Ootd,拍照,程序员,meta,职场日常,facebook",1733808702658,https://www.xiaohongshu.com/explore/66e640d00000000025030665?xsec_token=ABEAD4pmeNFJWIo1jXY1LEgybVeTE0IrzxHf3jB_MyLD8=&xsec_source=pc_search,程序员
65dc4cac000000000b00cd65,normal,辅导员说计算机差的学生都有一个通病...,"📌动不动就被身边的环境或者人影响，然后好几天学不下去，做一条咸鱼。
·
📌搜集信息能力差
只学课本上的，不逛论坛技术网站。在课堂上能学到的少之甚少，所以需要打破信息差，去各种技术论坛或者网站进行学习补充。（以下这些用起来）
Leetcode：是程序员求职找工作必备
菜鸟教程：多种基础编程机术的教程
Stack Overflow：与程序相关的IT机术问答王站
Coursera：可以免费听世界名校例如哈佛等的CS课程
W3Schools：为初学者Web开发人员编程所建，涵盖了当前主流编程语言
HackerRank：程序员参与各种编程语言竞赛并检测自我能理的王站
GitHub：世界上最大的代码托管平台
.
📌动手能力差
计算机专业是个实践性很强的专业，如果只听不动手写代码，那么很难掌握好。动手实践是检验你是否真正掌握一门技术的唯一途径，理论再好，等你真正开始动手实践的时候就会发现还有很多意料之外的问题。
·
📌规划能力差
大学四年没做好规划.浑浑噩噩的度过了：读研或找工作或其他安排，都要提前想好，以其为目标，四年都向此努力。
·
📌不坚持
遇到不会就轻易放弃：遇到不会就绕开，慢慢地就会积累很多的知识盲区，其实每次遇到不会的知识应该要去挑战，这样才能够进步更快。
·
📌不参加比赛
像""程序设计大赛""、""数学建模大赛""、""创新创业大赛""都是经典的大学生比赛，多参加，多获奖，对找工作和读研都有用处。
·
📌不好好学习英语
虽然学习编程，跟英语好不好没有关系。但是很多官方文档都是英文的，学习资料也是英文的，很多 BUG 的解决方法也是英文的。英语不是主攻，但是辅助效果超群。
·
📌不重视基础
很多人觉得数据结构算法、计算机网络等课程这些学了好像对编程没什么作用，但其实它们会在后面面试或工作上慢慢体现重要性，可以决定你的天花板有多高。
～～～～～～
🖍写在最后
人生没有重来的机会，过去也无法选择，但是未来怎么样是当下的自己才能决定的，所以，从现在开始好好努力吧。
#计算机[话题]#  #计算机专业[话题]#  #程序员[话题]#  #大学生[话题]#  #当代大学生[话题]#
#自学[话题]#  #学习[话题]#  #注意[话题]#
#大学生学习[话题]#  #转行程序员[话题]#  #计算机[话题]#  #编程[话题]#",,1708936364000,1708936364000,6430df3e0000000011023388,让代码飞IT咨询,https://sns-avatar-qc.xhscdn.com/avatar/64a23f2bbb55730001bce3a5.jpg,1千+,1千+,10+,10+,,http://sns-webpic-qc.xhscdn.com/202412101331/90d4a3dec4b0cbbd4ddeee0df02c0f23/1040g00830vkqja81m2005p1grsv4ccs8bbqbipg!nd_dft_wlteh_jpg_3,"计算机,计算机专业,程序员,大学生,当代大学生,自学,学习,注意,大学生学习,转行程序员,编程",1733808702659,https://www.xiaohongshu.com/explore/65dc4cac000000000b00cd65?xsec_token=ABHxfrj_ghPlFWZ3vdqpw5z9QpF922fMcdsFQOAEicSNA=&xsec_source=pc_search,程序员
673574fb000000003c01642c,normal,实际上的程序员其实都是这样的😭……,"别人以为的程序员：kua~kua~kua~很快敲出一段代码
实际上：嘶~不应该啊😦这到底错在哪了？怎么又不行了…
	
#程序员[话题]# #编程[话题]# #没想到你是这样的程序员[话题]# #程序员职业生活大赏[话题]# #程序员日常[话题]# #程序员那么可爱[话题]# #程序员梗图[话题]# #程序员的一天[话题]#",,1731556603000,1731556603000,66947c6500000000030319bb,IT黑机构避雷鸽,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31592qdk20u6g5pkkfhigu6dr978ab98,1千+,10+,10+,10+,江苏,"http://sns-webpic-qc.xhscdn.com/202412101331/dec4e181ba67aa8fdae197f9a3b2fc0e/1040g2sg31a5somj572d05pkkfhigu6drlobi1s8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/1f77090ac262ce5ec4bf9297bccb9aaa/1040g2sg31a5somj572c05pkkfhigu6dr3842ap0!nd_dft_wgth_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/d65a1234ab473f1d7af083797d87987b/1040g2sg31a5somj572bg5pkkfhigu6druvkc0mo!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/3f0907ed7cc0a83b3f86e4e1a3b75ec8/1040g2sg31a5somj572b05pkkfhigu6dr26ggkgg!nd_dft_wgth_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/37840c90eeee42a3c5a8548d44bb0114/1040g2sg31a5somj572705pkkfhigu6dr8q9835g!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/d9eaf4facd1f52790636036c07008096/1040g2sg31a5somj5728g5pkkfhigu6drpaqgvu8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/c65b4c77e73721e4a6b87be5ddd5b752/1040g2sg31a5somj572805pkkfhigu6drc31dmkg!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202412101331/14b67f0a36c48ab5cc154c1cdc1f2df2/1040g2sg31a5somj572905pkkfhigu6drsec23hg!nd_dft_wlteh_jpg_3","程序员,编程,没想到你是这样的程序员,程序员职业生活大赏,程序员日常,程序员那么可爱,程序员梗图,程序员的一天",1733808702661,https://www.xiaohongshu.com/explore/673574fb000000003c01642c?xsec_token=ABWGoM3XlsE-jdVEfAjYETX0_Zvcg_e6zPBefJCs9i05Y=&xsec_source=pc_search,程序员
